,id,X_cluster_5
53318,21-8AJ-19425,2
53319,21-8AJ-19429,2
53320,21-8AJ-19431,2
53321,21-8AJ-1944,1
53322,21-8AJ-19446,2
53323,21-8AJ-19453,0
53324,21-8AJ-19454,2
53325,21-8AJ-19461,2
53326,21-8AJ-19466,4
53327,21-8AJ-19468,4
53328,21-8AJ-19470,1
53329,21-8AJ-19479,1
53330,21-8AJ-1948,0
53331,21-8AJ-19484,2
53332,21-8AJ-1950,2
53333,21-8AJ-19505,0
53334,21-8AJ-19511,0
53335,21-8AJ-19512,2
53336,21-8AJ-19513,2
53337,21-8AJ-19518,3
53338,21-8AJ-19519,4
53339,21-8AJ-19521,2
53340,21-8AJ-19527,2
53341,21-8AJ-19530,0
53342,21-8AJ-19531,1
53343,21-8AJ-19552,2
53344,21-8AJ-19559,1
53345,21-8AJ-19561,2
53346,21-8AJ-19562,2
53347,21-8AJ-19563,1
53348,21-8AJ-19564,1
53349,21-8AJ-19566,1
53350,21-8AJ-19567,0
53351,21-8AJ-19570,2
53352,21-8AJ-19571,2
53353,21-8AJ-19585,1
53354,21-8AJ-19589,4
53355,21-8AJ-1959,0
53356,21-8AJ-19594,2
53357,21-8AJ-19602,0
53358,21-8AJ-19605,2
53359,21-8AJ-19607,1
53360,21-8AJ-19615,0
53361,21-8AJ-19621,2
53362,21-8AJ-19624,1
53363,21-8AJ-19627,1
53364,21-8AJ-19635,1
53365,21-8AJ-19637,0
53366,21-8AJ-19638,0
53367,21-8AJ-19639,0
53368,21-8AJ-1964,0
53369,21-8AJ-19644,2
53370,21-8AJ-19646,0
53371,21-8AJ-19655,0
53372,21-8AJ-19663,2
53373,21-8AJ-19665,2
53374,21-8AJ-19667,0
53375,21-8AJ-19668,2
53376,21-8AJ-19671,2
53377,21-8AJ-19676,2
53378,21-8AJ-19677,2
53379,21-8AJ-19684,2
53380,21-8AJ-19687,1
53381,21-8AJ-1969,2
53382,21-8AJ-19692,2
53383,21-8AJ-19706,2
53384,21-8AJ-19708,1
53385,21-8AJ-19710,0
53386,21-8AJ-19711,0
53387,21-8AJ-19713,0
53388,21-8AJ-19719,1
53389,21-8AJ-19732,2
53390,21-8AJ-19735,2
53391,21-8AJ-19736,2
53392,21-8AJ-19738,2
53393,21-8AJ-19741,2
53394,21-8AJ-19745,0
53395,21-8AJ-19746,3
53396,21-8AJ-19761,0
53397,21-8AJ-19780,0
53398,21-8AJ-19782,2
53399,21-8AJ-19783,2
53400,21-8AJ-19785,4
53401,21-8AJ-19786,1
53402,21-8AJ-1979,4
53403,21-8AJ-19791,2
53404,21-8AJ-19800,2
53405,21-8AJ-19803,1
53406,21-8AJ-19805,0
53407,21-8AJ-19812,0
53408,21-8AJ-19817,2
53409,21-8AJ-19821,2
53410,21-8AJ-19823,1
53411,21-8AJ-19828,2
53412,21-8AJ-19829,1
53413,21-8AJ-1983,1
53414,21-8AJ-19833,0
53415,21-8AJ-19837,0
53416,21-8AJ-1984,2
53417,21-8AJ-19841,1
53418,21-8AJ-19842,2
53419,21-8AJ-19849,2
53420,21-8AJ-19850,2
53421,21-8AJ-19852,2
53422,21-8AJ-19859,2
53423,21-8AJ-19860,2
53424,21-8AJ-19861,2
53425,21-8AJ-19864,2
53426,21-8AJ-19865,1
53427,21-8AJ-19867,1
53428,21-8AJ-19868,1
53429,21-8AJ-19870,0
53430,21-8AJ-19873,1
53431,21-8AJ-19874,4
53432,21-8AJ-1988,1
53433,21-8AJ-19887,2
53434,21-8AJ-19889,4
53435,21-8AJ-19897,2
53436,21-8AJ-19898,4
53437,21-8AJ-19899,2
53438,21-8AJ-1990,3
53439,21-8AJ-19904,0
53440,21-8AJ-19905,2
53441,21-8AJ-19909,0
53442,21-8AJ-19911,2
53443,21-8AJ-19916,2
53444,21-8AJ-19918,2
53445,21-8AJ-19919,2
53446,21-8AJ-19923,0
53447,21-8AJ-19924,1
53448,21-8AJ-1993,4
53449,21-8AJ-19938,2
53450,21-8AJ-19941,0
53451,21-8AJ-19950,2
53452,21-8AJ-19951,1
53453,21-8AJ-19952,1
53454,21-8AJ-19956,0
53455,21-8AJ-19958,2
53456,21-8AJ-19963,0
53457,21-8AJ-19971,1
53458,21-8AJ-19985,2
53459,21-8AJ-19986,2
53460,21-8AJ-1999,2
53461,21-8AJ-19991,1
53462,21-8AJ-19993,1
53463,21-8AJ-19995,2
53464,21-8AJ-19998,1
53465,21-8AJ-2001,1
53466,21-8AJ-2010,2
53467,21-8AJ-2011,2
53468,21-8AJ-2015,2
53469,21-8AJ-202,3
53470,21-8AJ-2025,2
53471,21-8AJ-203,2
53472,21-8AJ-2031,0
53473,21-8AJ-2032,0
53474,21-8AJ-2034,0
53475,21-8AJ-2036,2
53476,21-8AJ-204,2
53477,21-8AJ-2043,3
53478,21-8AJ-2044,2
53479,21-8AJ-2056,0
53480,21-8AJ-2059,2
53481,21-8AJ-2063,2
53482,21-8AJ-2064,0
53483,21-8AJ-2066,4
53484,21-8AJ-2071,1
53485,21-8AJ-2080,0
53486,21-8AJ-2083,2
53487,21-8AJ-2084,2
53488,21-8AJ-2096,2
53489,21-8AJ-2098,2
53490,21-8AJ-2108,2
53491,21-8AJ-2109,0
53492,21-8AJ-211,0
53493,21-8AJ-2119,0
53494,21-8AJ-2128,1
53495,21-8AJ-2132,0
53496,21-8AJ-2134,2
53497,21-8AJ-2135,0
53498,21-8AJ-2136,0
53499,21-8AJ-2139,2
53500,21-8AJ-2143,1
53501,21-8AJ-2144,0
53502,21-8AJ-2147,2
53503,21-8AJ-215,0
53504,21-8AJ-2160,0
53505,21-8AJ-2164,0
53506,21-8AJ-2165,3
53507,21-8AJ-2166,1
53508,21-8AJ-2169,2
53509,21-8AJ-217,0
53510,21-8AJ-2177,2
53511,21-8AJ-2188,1
53512,21-8AJ-2191,2
53513,21-8AJ-2195,1
53514,21-8AJ-2196,2
53515,21-8AJ-2200,2
53516,21-8AJ-2205,2
53517,21-8AJ-2210,4
53518,21-8AJ-2215,4
53519,21-8AJ-2217,4
53520,21-8AJ-2219,0
53521,21-8AJ-222,2
53522,21-8AJ-2224,0
53523,21-8AJ-2225,0
53524,21-8AJ-223,1
53525,21-8AJ-2232,0
53526,21-8AJ-224,0
53527,21-8AJ-2241,2
53528,21-8AJ-2243,2
53529,21-8AJ-2249,2
53530,21-8AJ-2250,2
53531,21-8AJ-2255,2
53532,21-8AJ-2259,2
53533,21-8AJ-2267,1
53534,21-8AJ-2274,4
53535,21-8AJ-2282,2
53536,21-8AJ-2283,2
53537,21-8AJ-2288,0
53538,21-8AJ-229,2
53539,21-8AJ-2291,2
53540,21-8AJ-2293,1
53541,21-8AJ-2294,1
53542,21-8AJ-2300,1
53543,21-8AJ-2302,1
53544,21-8AJ-2313,4
53545,21-8AJ-2314,0
53546,21-8AJ-2316,1
53547,21-8AJ-2318,1
53548,21-8AJ-2319,2
53549,21-8AJ-2323,0
53550,21-8AJ-2332,4
53551,21-8AJ-2336,4
53552,21-8AJ-2339,2
53553,21-8AJ-2345,2
53554,21-8AJ-2348,1
53555,21-8AJ-2359,1
53556,21-8AJ-2360,0
53557,21-8AJ-2361,0
53558,21-8AJ-2367,1
53559,21-8AJ-2368,0
53560,21-8AJ-2377,3
53561,21-8AJ-2382,0
53562,21-8AJ-2383,2
53563,21-8AJ-2386,2
53564,21-8AJ-2390,2
53565,21-8AJ-2391,1
53566,21-8AJ-2393,1
53567,21-8AJ-2404,3
53568,21-8AJ-2405,1
53569,21-8AJ-2410,0
53570,21-8AJ-2415,0
53571,21-8AJ-2427,0
53572,21-8AJ-2428,2
53573,21-8AJ-2431,1
53574,21-8AJ-244,1
53575,21-8AJ-2450,1
53576,21-8AJ-2455,1
53577,21-8AJ-2459,1
53578,21-8AJ-2469,2
53579,21-8AJ-2472,0
53580,21-8AJ-2477,1
53581,21-8AJ-2479,0
53582,21-8AJ-2482,0
53583,21-8AJ-2486,4
53584,21-8AJ-2487,0
53585,21-8AJ-2490,1
53586,21-8AJ-2498,0
53587,21-8AJ-25,1
53588,21-8AJ-2506,0
53589,21-8AJ-2509,2
53590,21-8AJ-2515,1
53591,21-8AJ-2521,2
53592,21-8AJ-2528,1
53593,21-8AJ-2529,2
53594,21-8AJ-2530,2
53595,21-8AJ-2534,1
53596,21-8AJ-254,0
53597,21-8AJ-2541,0
53598,21-8AJ-2544,2
53599,21-8AJ-2546,2
53600,21-8AJ-2550,1
53601,21-8AJ-2551,1
53602,21-8AJ-2552,0
53603,21-8AJ-2558,2
53604,21-8AJ-256,2
53605,21-8AJ-2563,2
53606,21-8AJ-2565,0
53607,21-8AJ-2566,2
53608,21-8AJ-2578,2
53609,21-8AJ-258,0
53610,21-8AJ-2580,1
53611,21-8AJ-2584,2
53612,21-8AJ-2592,0
53613,21-8AJ-2593,2
53614,21-8AJ-2600,0
53615,21-8AJ-2602,0
53616,21-8AJ-2603,2
53617,21-8AJ-261,0
53618,21-8AJ-2611,2
53619,21-8AJ-2613,3
53620,21-8AJ-2614,0
53621,21-8AJ-2622,1
53622,21-8AJ-2624,2
53623,21-8AJ-2627,2
53624,21-8AJ-263,2
53625,21-8AJ-2630,0
53626,21-8AJ-2631,2
53627,21-8AJ-265,2
53628,21-8AJ-2650,3
53629,21-8AJ-2651,0
53630,21-8AJ-2656,2
53631,21-8AJ-2659,2
53632,21-8AJ-2663,1
53633,21-8AJ-2670,2
53634,21-8AJ-2672,2
53635,21-8AJ-2675,2
53636,21-8AJ-2676,2
53637,21-8AJ-2683,0
53638,21-8AJ-2694,2
53639,21-8AJ-27,1
53640,21-8AJ-2700,4
53641,21-8AJ-2701,1
53642,21-8AJ-2705,1
53643,21-8AJ-2721,3
53644,21-8AJ-2729,2
53645,21-8AJ-273,2
53646,21-8AJ-2734,2
53647,21-8AJ-2739,2
53648,21-8AJ-274,2
53649,21-8AJ-2742,0
53650,21-8AJ-2746,2
53651,21-8AJ-2748,0
53652,21-8AJ-275,2
53653,21-8AJ-2750,1
53654,21-8AJ-2756,0
53655,21-8AJ-2763,2
53656,21-8AJ-2764,2
53657,21-8AJ-2776,2
53658,21-8AJ-2777,1
53659,21-8AJ-2778,2
53660,21-8AJ-278,1
53661,21-8AJ-2786,3
53662,21-8AJ-2792,2
53663,21-8AJ-2801,0
53664,21-8AJ-2806,2
53665,21-8AJ-2808,0
53666,21-8AJ-281,2
53667,21-8AJ-2811,2
53668,21-8AJ-2815,2
53669,21-8AJ-2816,0
53670,21-8AJ-2821,0
53671,21-8AJ-2825,0
53672,21-8AJ-2826,3
53673,21-8AJ-283,2
53674,21-8AJ-2849,2
53675,21-8AJ-2857,1
53676,21-8AJ-2860,2
53677,21-8AJ-2862,3
53678,21-8AJ-2863,0
53679,21-8AJ-2875,0
53680,21-8AJ-2882,2
53681,21-8AJ-2883,2
53682,21-8AJ-2886,1
53683,21-8AJ-2894,0
53684,21-8AJ-2900,0
53685,21-8AJ-2904,1
53686,21-8AJ-2905,2
53687,21-8AJ-2911,4
53688,21-8AJ-2915,2
53689,21-8AJ-2920,0
53690,21-8AJ-2929,2
53691,21-8AJ-2932,0
53692,21-8AJ-2933,4
53693,21-8AJ-2935,1
53694,21-8AJ-2936,2
53695,21-8AJ-2945,2
53696,21-8AJ-2947,1
53697,21-8AJ-2958,2
53698,21-8AJ-296,2
53699,21-8AJ-2962,2
53700,21-8AJ-2967,0
53701,21-8AJ-2968,3
53702,21-8AJ-298,2
53703,21-8AJ-2980,3
53704,21-8AJ-2984,4
53705,21-8AJ-2989,0
53706,21-8AJ-2990,2
53707,21-8AJ-30,1
53708,21-8AJ-300,1
53709,21-8AJ-3000,1
53710,21-8AJ-3001,1
53711,21-8AJ-3004,2
53712,21-8AJ-3010,1
53713,21-8AJ-3015,2
53714,21-8AJ-3017,2
53715,21-8AJ-3020,2
53716,21-8AJ-3022,1
53717,21-8AJ-3027,4
53718,21-8AJ-3030,4
53719,21-8AJ-3031,2
53720,21-8AJ-3034,0
53721,21-8AJ-3036,2
53722,21-8AJ-3049,1
53723,21-8AJ-305,0
53724,21-8AJ-3058,4
53725,21-8AJ-3062,2
53726,21-8AJ-3063,0
53727,21-8AJ-3069,4
53728,21-8AJ-3076,0
53729,21-8AJ-3077,0
53730,21-8AJ-3083,0
53731,21-8AJ-3084,0
53732,21-8AJ-3090,1
53733,21-8AJ-3094,2
53734,21-8AJ-3107,1
53735,21-8AJ-3109,2
53736,21-8AJ-3110,2
53737,21-8AJ-3116,4
53738,21-8AJ-3117,0
53739,21-8AJ-3120,4
53740,21-8AJ-3124,1
53741,21-8AJ-3126,2
53742,21-8AJ-3127,2
53743,21-8AJ-313,4
53744,21-8AJ-3142,2
53745,21-8AJ-3143,2
53746,21-8AJ-3144,1
53747,21-8AJ-3146,2
53748,21-8AJ-3151,2
53749,21-8AJ-3155,1
53750,21-8AJ-3156,0
53751,21-8AJ-3164,2
53752,21-8AJ-3165,2
53753,21-8AJ-3168,2
53754,21-8AJ-317,2
53755,21-8AJ-3172,4
53756,21-8AJ-3176,4
53757,21-8AJ-3178,2
53758,21-8AJ-3180,1
53759,21-8AJ-3185,4
53760,21-8AJ-3187,4
53761,21-8AJ-3189,1
53762,21-8AJ-3198,2
53763,21-8AJ-32,2
53764,21-8AJ-320,0
53765,21-8AJ-3209,1
53766,21-8AJ-3211,2
53767,21-8AJ-3213,2
53768,21-8AJ-3227,2
53769,21-8AJ-3231,2
53770,21-8AJ-3237,2
53771,21-8AJ-3246,0
53772,21-8AJ-3250,3
53773,21-8AJ-3256,2
53774,21-8AJ-3261,1
53775,21-8AJ-3275,0
53776,21-8AJ-3278,2
53777,21-8AJ-3282,3
53778,21-8AJ-3283,2
53779,21-8AJ-3285,3
53780,21-8AJ-3286,3
53781,21-8AJ-3287,2
53782,21-8AJ-3288,2
53783,21-8AJ-3290,3
53784,21-8AJ-3295,0
53785,21-8AJ-3296,0
53786,21-8AJ-3299,2
53787,21-8AJ-3304,0
53788,21-8AJ-3305,2
53789,21-8AJ-3309,2
53790,21-8AJ-3317,2
53791,21-8AJ-332,2
53792,21-8AJ-3322,2
53793,21-8AJ-3332,0
53794,21-8AJ-3333,1
53795,21-8AJ-3334,2
53796,21-8AJ-334,0
53797,21-8AJ-3346,3
53798,21-8AJ-3349,0
53799,21-8AJ-3354,2
53800,21-8AJ-3360,2
53801,21-8AJ-3365,2
53802,21-8AJ-3369,2
53803,21-8AJ-337,3
53804,21-8AJ-3373,2
53805,21-8AJ-3387,2
53806,21-8AJ-3389,0
53807,21-8AJ-3392,2
53808,21-8AJ-3398,2
53809,21-8AJ-3399,0
53810,21-8AJ-3406,1
53811,21-8AJ-3414,2
53812,21-8AJ-3425,4
53813,21-8AJ-3431,2
53814,21-8AJ-3439,2
53815,21-8AJ-344,2
53816,21-8AJ-3443,2
53817,21-8AJ-3447,2
53818,21-8AJ-3449,3
53819,21-8AJ-3452,0
53820,21-8AJ-3459,2
53821,21-8AJ-3462,0
53822,21-8AJ-3463,2
53823,21-8AJ-3466,1
53824,21-8AJ-3467,4
53825,21-8AJ-3468,1
53826,21-8AJ-3469,0
53827,21-8AJ-3472,2
53828,21-8AJ-3474,0
53829,21-8AJ-3477,0
53830,21-8AJ-3485,3
53831,21-8AJ-3498,2
53832,21-8AJ-3499,2
53833,21-8AJ-3506,0
53834,21-8AJ-351,2
53835,21-8AJ-3512,2
53836,21-8AJ-3513,0
53837,21-8AJ-352,0
53838,21-8AJ-3520,2
53839,21-8AJ-3521,2
53840,21-8AJ-3524,1
53841,21-8AJ-3527,1
53842,21-8AJ-3535,0
53843,21-8AJ-3536,0
53844,21-8AJ-3538,3
53845,21-8AJ-3544,4
53846,21-8AJ-3548,0
53847,21-8AJ-3551,2
53848,21-8AJ-3553,2
53849,21-8AJ-3564,2
53850,21-8AJ-3567,2
53851,21-8AJ-3571,2
53852,21-8AJ-3576,2
53853,21-8AJ-3579,1
53854,21-8AJ-3581,1
53855,21-8AJ-3584,3
53856,21-8AJ-3588,1
53857,21-8AJ-3589,2
53858,21-8AJ-359,2
53859,21-8AJ-3590,0
53860,21-8AJ-3591,1
53861,21-8AJ-3599,1
53862,21-8AJ-360,2
53863,21-8AJ-3600,0
53864,21-8AJ-3601,0
53865,21-8AJ-3603,0
53866,21-8AJ-361,0
53867,21-8AJ-3614,0
53868,21-8AJ-3615,0
53869,21-8AJ-3620,3
53870,21-8AJ-3623,0
53871,21-8AJ-3628,1
53872,21-8AJ-3636,0
53873,21-8AJ-3639,0
53874,21-8AJ-3640,0
53875,21-8AJ-3643,4
53876,21-8AJ-3650,1
53877,21-8AJ-3653,0
53878,21-8AJ-3660,0
53879,21-8AJ-3661,2
53880,21-8AJ-3666,2
53881,21-8AJ-3667,2
53882,21-8AJ-3668,0
53883,21-8AJ-3675,0
53884,21-8AJ-3684,0
53885,21-8AJ-3687,2
53886,21-8AJ-3688,0
53887,21-8AJ-3694,2
53888,21-8AJ-3696,2
53889,21-8AJ-3715,4
53890,21-8AJ-3716,4
53891,21-8AJ-3719,2
53892,21-8AJ-372,1
53893,21-8AJ-3723,2
53894,21-8AJ-3725,2
53895,21-8AJ-3729,2
53896,21-8AJ-373,2
53897,21-8AJ-3734,2
53898,21-8AJ-3736,2
53899,21-8AJ-3740,0
53900,21-8AJ-3743,0
53901,21-8AJ-3745,1
53902,21-8AJ-3748,1
53903,21-8AJ-375,4
53904,21-8AJ-3750,0
53905,21-8AJ-3752,1
53906,21-8AJ-3753,2
53907,21-8AJ-3757,4
53908,21-8AJ-3758,1
53909,21-8AJ-3765,0
53910,21-8AJ-3771,2
53911,21-8AJ-3784,1
53912,21-8AJ-3785,3
53913,21-8AJ-3789,0
53914,21-8AJ-379,4
53915,21-8AJ-3793,1
53916,21-8AJ-3795,1
53917,21-8AJ-38,0
53918,21-8AJ-3801,2
53919,21-8AJ-3812,0
53920,21-8AJ-3819,0
53921,21-8AJ-3820,1
53922,21-8AJ-3823,0
53923,21-8AJ-3824,1
53924,21-8AJ-383,1
53925,21-8AJ-3831,0
53926,21-8AJ-3834,0
53927,21-8AJ-3835,0
53928,21-8AJ-3838,2
53929,21-8AJ-3844,0
53930,21-8AJ-3846,2
53931,21-8AJ-3849,2
53932,21-8AJ-3852,2
53933,21-8AJ-3853,2
53934,21-8AJ-3859,4
53935,21-8AJ-3862,0
53936,21-8AJ-3863,0
53937,21-8AJ-3864,0
53938,21-8AJ-3868,1
53939,21-8AJ-3869,2
53940,21-8AJ-3871,2
53941,21-8AJ-3875,2
53942,21-8AJ-3877,1
53943,21-8AJ-388,2
53944,21-8AJ-3883,2
53945,21-8AJ-3888,0
53946,21-8AJ-3890,1
53947,21-8AJ-3891,2
53948,21-8AJ-3897,0
53949,21-8AJ-3898,1
53950,21-8AJ-3902,0
53951,21-8AJ-3911,2
53952,21-8AJ-3917,0
53953,21-8AJ-3918,0
53954,21-8AJ-3929,2
53955,21-8AJ-3937,0
53956,21-8AJ-394,0
53957,21-8AJ-3953,2
53958,21-8AJ-3954,2
53959,21-8AJ-3956,3
53960,21-8AJ-3959,0
53961,21-8AJ-3960,0
53962,21-8AJ-3962,0
53963,21-8AJ-3965,2
53964,21-8AJ-397,0
53965,21-8AJ-3972,0
53966,21-8AJ-3976,2
53967,21-8AJ-3978,2
53968,21-8AJ-3986,2
53969,21-8AJ-3996,2
53970,21-8AJ-3998,2
53971,21-8AJ-3999,2
53972,21-8AJ-40,0
53973,21-8AJ-4005,0
53974,21-8AJ-4009,0
53975,21-8AJ-4012,0
53976,21-8AJ-4014,2
53977,21-8AJ-4016,2
53978,21-8AJ-4019,3
53979,21-8AJ-402,2
53980,21-8AJ-4024,3
53981,21-8AJ-4032,1
53982,21-8AJ-4044,1
53983,21-8AJ-4051,3
53984,21-8AJ-4054,1
53985,21-8AJ-4056,4
53986,21-8AJ-4059,2
53987,21-8AJ-4061,1
53988,21-8AJ-4064,4
53989,21-8AJ-4068,1
53990,21-8AJ-4069,1
53991,21-8AJ-407,4
53992,21-8AJ-4079,0
53993,21-8AJ-4085,1
53994,21-8AJ-4091,2
53995,21-8AJ-4096,0
53996,21-8AJ-4099,2
53997,21-8AJ-4105,1
53998,21-8AJ-4109,2
53999,21-8AJ-4110,0
54000,21-8AJ-4115,2
54001,21-8AJ-4120,2
54002,21-8AJ-4121,2
54003,21-8AJ-4122,2
54004,21-8AJ-4131,2
54005,21-8AJ-4132,2
54006,21-8AJ-4135,1
54007,21-8AJ-4139,0
54008,21-8AJ-414,1
54009,21-8AJ-4142,1
54010,21-8AJ-4148,1
54011,21-8AJ-4150,1
54012,21-8AJ-4152,2
54013,21-8AJ-4161,0
54014,21-8AJ-4167,2
54015,21-8AJ-4172,2
54016,21-8AJ-4173,1
54017,21-8AJ-4174,1
54018,21-8AJ-4175,1
54019,21-8AJ-4176,1
54020,21-8AJ-4177,2
54021,21-8AJ-418,2
54022,21-8AJ-4181,2
54023,21-8AJ-4187,0
54024,21-8AJ-4188,4
54025,21-8AJ-419,2
54026,21-8AJ-4194,2
54027,21-8AJ-420,2
54028,21-8AJ-4200,2
54029,21-8AJ-421,2
54030,21-8AJ-4210,2
54031,21-8AJ-4211,2
54032,21-8AJ-4214,2
54033,21-8AJ-4220,2
54034,21-8AJ-4221,2
54035,21-8AJ-4224,2
54036,21-8AJ-4226,2
54037,21-8AJ-4230,2
54038,21-8AJ-4231,2
54039,21-8AJ-4237,0
54040,21-8AJ-4248,2
54041,21-8AJ-425,1
54042,21-8AJ-4252,2
54043,21-8AJ-4254,2
54044,21-8AJ-4255,0
54045,21-8AJ-4256,0
54046,21-8AJ-4258,1
54047,21-8AJ-4260,1
54048,21-8AJ-4265,2
54049,21-8AJ-4266,1
54050,21-8AJ-4268,2
54051,21-8AJ-427,2
54052,21-8AJ-4275,0
54053,21-8AJ-4276,2
54054,21-8AJ-4277,2
54055,21-8AJ-4279,0
54056,21-8AJ-4285,0
54057,21-8AJ-4290,0
54058,21-8AJ-4292,2
54059,21-8AJ-4295,2
54060,21-8AJ-430,2
54061,21-8AJ-4300,0
54062,21-8AJ-4302,2
54063,21-8AJ-4308,0
54064,21-8AJ-431,3
54065,21-8AJ-4313,2
54066,21-8AJ-4315,3
54067,21-8AJ-4319,2
54068,21-8AJ-4324,2
54069,21-8AJ-4327,3
54070,21-8AJ-4330,0
54071,21-8AJ-4334,0
54072,21-8AJ-4337,2
54073,21-8AJ-4338,0
54074,21-8AJ-434,0
54075,21-8AJ-4349,4
54076,21-8AJ-4350,0
54077,21-8AJ-4356,0
54078,21-8AJ-4362,3
54079,21-8AJ-4363,0
54080,21-8AJ-4377,0
54081,21-8AJ-4381,2
54082,21-8AJ-4387,1
54083,21-8AJ-4389,2
54084,21-8AJ-4391,4
54085,21-8AJ-4398,1
54086,21-8AJ-44,4
54087,21-8AJ-4402,2
54088,21-8AJ-4403,1
54089,21-8AJ-4419,0
54090,21-8AJ-4420,1
54091,21-8AJ-4422,0
54092,21-8AJ-4424,2
54093,21-8AJ-4426,4
54094,21-8AJ-4437,0
54095,21-8AJ-4441,0
54096,21-8AJ-4448,2
54097,21-8AJ-4451,2
54098,21-8AJ-4456,0
54099,21-8AJ-4457,0
54100,21-8AJ-4458,2
54101,21-8AJ-4459,2
54102,21-8AJ-4466,2
54103,21-8AJ-4477,2
54104,21-8AJ-4486,2
54105,21-8AJ-4488,2
54106,21-8AJ-4489,1
54107,21-8AJ-4499,2
54108,21-8AJ-450,1
54109,21-8AJ-4504,0
54110,21-8AJ-4505,2
54111,21-8AJ-451,2
54112,21-8AJ-4516,2
54113,21-8AJ-4519,2
54114,21-8AJ-452,2
54115,21-8AJ-4522,2
54116,21-8AJ-4523,2
54117,21-8AJ-4525,0
54118,21-8AJ-4531,4
54119,21-8AJ-4534,3
54120,21-8AJ-4540,4
54121,21-8AJ-4544,2
54122,21-8AJ-4548,2
54123,21-8AJ-4549,3
54124,21-8AJ-455,0
54125,21-8AJ-4554,0
54126,21-8AJ-4555,0
54127,21-8AJ-4558,0
54128,21-8AJ-4565,2
54129,21-8AJ-4567,1
54130,21-8AJ-4568,1
54131,21-8AJ-4569,4
54132,21-8AJ-4570,4
54133,21-8AJ-4571,1
54134,21-8AJ-4573,2
54135,21-8AJ-4575,3
54136,21-8AJ-4579,2
54137,21-8AJ-4585,1
54138,21-8AJ-4586,2
54139,21-8AJ-4587,2
54140,21-8AJ-4588,0
54141,21-8AJ-459,1
54142,21-8AJ-4592,4
54143,21-8AJ-4593,2
54144,21-8AJ-4597,0
54145,21-8AJ-4599,1
54146,21-8AJ-460,2
54147,21-8AJ-4600,2
54148,21-8AJ-4608,2
54149,21-8AJ-4612,1
54150,21-8AJ-4615,0
54151,21-8AJ-4620,1
54152,21-8AJ-4622,3
54153,21-8AJ-4623,0
54154,21-8AJ-4628,2
54155,21-8AJ-4631,0
54156,21-8AJ-4638,1
54157,21-8AJ-4641,2
54158,21-8AJ-4642,0
54159,21-8AJ-4645,1
54160,21-8AJ-4648,2
54161,21-8AJ-4659,1
54162,21-8AJ-4660,2
54163,21-8AJ-4661,4
54164,21-8AJ-4663,0
54165,21-8AJ-4666,1
54166,21-8AJ-4675,4
54167,21-8AJ-4677,2
54168,21-8AJ-4679,0
54169,21-8AJ-4680,3
54170,21-8AJ-4685,4
54171,21-8AJ-4687,2
54172,21-8AJ-4694,2
54173,21-8AJ-4699,1
54174,21-8AJ-4700,1
54175,21-8AJ-4705,1
54176,21-8AJ-471,2
54177,21-8AJ-4710,2
54178,21-8AJ-4711,0
54179,21-8AJ-4715,0
54180,21-8AJ-472,2
54181,21-8AJ-4726,2
54182,21-8AJ-4728,2
54183,21-8AJ-4730,0
54184,21-8AJ-4731,2
54185,21-8AJ-4736,1
54186,21-8AJ-4740,2
54187,21-8AJ-4744,4
54188,21-8AJ-4747,0
54189,21-8AJ-475,4
54190,21-8AJ-4752,1
54191,21-8AJ-4753,2
54192,21-8AJ-4755,2
54193,21-8AJ-476,1
54194,21-8AJ-4761,0
54195,21-8AJ-4765,1
54196,21-8AJ-4766,2
54197,21-8AJ-4768,2
54198,21-8AJ-4770,2
54199,21-8AJ-4782,1
54200,21-8AJ-4788,2
54201,21-8AJ-4789,2
54202,21-8AJ-4796,2
54203,21-8AJ-4799,2
54204,21-8AJ-480,2
54205,21-8AJ-4801,1
54206,21-8AJ-4808,1
54207,21-8AJ-4810,3
54208,21-8AJ-4825,2
54209,21-8AJ-4826,0
54210,21-8AJ-4834,0
54211,21-8AJ-4835,2
54212,21-8AJ-4839,1
54213,21-8AJ-4840,2
54214,21-8AJ-4842,2
54215,21-8AJ-4846,0
54216,21-8AJ-485,2
54217,21-8AJ-4851,4
54218,21-8AJ-4859,2
54219,21-8AJ-4861,2
54220,21-8AJ-4862,2
54221,21-8AJ-4865,2
54222,21-8AJ-4867,0
54223,21-8AJ-4868,1
54224,21-8AJ-4871,1
54225,21-8AJ-4872,4
54226,21-8AJ-4873,2
54227,21-8AJ-4874,2
54228,21-8AJ-4882,2
54229,21-8AJ-4885,1
54230,21-8AJ-4890,1
54231,21-8AJ-4893,1
54232,21-8AJ-4895,0
54233,21-8AJ-4905,2
54234,21-8AJ-4908,2
54235,21-8AJ-4914,2
54236,21-8AJ-4921,0
54237,21-8AJ-4925,0
54238,21-8AJ-493,1
54239,21-8AJ-4932,2
54240,21-8AJ-4936,1
54241,21-8AJ-4937,4
54242,21-8AJ-4938,0
54243,21-8AJ-4941,0
54244,21-8AJ-4942,2
54245,21-8AJ-4943,0
54246,21-8AJ-4946,2
54247,21-8AJ-4948,0
54248,21-8AJ-495,2
54249,21-8AJ-4950,2
54250,21-8AJ-4953,1
54251,21-8AJ-4957,2
54252,21-8AJ-4959,2
54253,21-8AJ-496,2
54254,21-8AJ-4962,0
54255,21-8AJ-4963,1
